class,order,family,genus,species,scientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,eventDate,month,year,speciesKey,recordedBy,oso_2024,code,label_fr,label_en,vernacularName_fr,in_ep,ep_names,ep_types,ep_types_abr,ep_uicn_categories,cd_sig
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.81598,6.00484,25.0,1280.0,2014-02-24,2.0,2014,2474055.0,BULLE Tommy,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E093N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2000.0,2014-04-01,4.0,2014,2473682.0,PAPET Rodolphe,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.85003,6.38667,25.0,2520.0,2014-06-15,6.0,2014,2474055.0,NICOLAS Marie-geneviève;DOVA Emmanuelle,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N642
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80311,6.44713,25.0,2240.0,2014-05-29,5.0,2014,2473682.0,ALBERT Christophe,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",45.02798,6.46099,25.0,2480.0,2014-04-25,4.0,2014,5227679.0,COURSIER Cyril,2,2.0,Zone urbaine diffuse,Diffuse built-up area,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N644
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.85382,6.26021,25.0,1800.0,2014-06-18,6.0,2014,2473682.0,BULLE Tommy,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N642
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.89107,6.51593,25.0,2660.0,2014-04-06,4.0,2014,5227679.0,ALBERT Christophe,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,True,Ecrins [Aire D'Adhésion]; Massif Du Pelvoux,"Parc national, aire d'adhésion; Site classé selon la loi de 1930",pn; sc,V,10kmL93E097N642
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.76387,6.255,25.0,1580.0,2014-05-08,5.0,2014,2474055.0,LEFRANçOIS Olivier,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80311,6.44713,25.0,2260.0,2014-05-06,5.0,2014,2473682.0,FAURE Joël,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.8461,6.51311,25.0,2780.0,2014-03-17,3.0,2014,5227679.0,ALBERT Christophe,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N642
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.62516,6.37316,25.0,2440.0,2014-05-21,5.0,2014,5227679.0,LEFRANçOIS Olivier,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N639
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84808,6.44989,25.0,2160.0,2014-05-06,5.0,2014,2473682.0,ALBERT Christophe,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N642
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.93605,6.51875,25.0,2660.0,2014-04-11,4.0,2014,5227679.0,ALBERT Christophe,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,False,,,,,10kmL93E097N643
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,1920.0,2014-04-09,4.0,2014,2473682.0,IMBERDIS Ludovic;BULLE Tommy,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80113,6.5103,25.0,2180.0,2014-04-30,4.0,2014,2473682.0,NICOLAS Marie-geneviève,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,2000.0,2014-05-02,5.0,2014,2473682.0,PAPET Rodolphe,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.66819,6.43887,25.0,2320.0,2014-05-21,5.0,2014,5227679.0,PAPET Rodolphe,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.75414,6.57061,25.0,1520.0,2014-04-25,4.0,2014,2473682.0,MAILLET Thierry,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E098N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,2000.0,2014-02-25,2.0,2014,2473682.0,FRANCOU Michel,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N639
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.71317,6.44162,25.0,2960.0,2014-05-09,5.0,2014,5227679.0,TELMON Jean-Philippe,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80311,6.44713,25.0,2140.0,2014-05-05,5.0,2014,2473682.0,FAURE Joël,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84808,6.44989,25.0,1780.0,2014-04-05,4.0,2014,2473682.0,ALBERT Christophe,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N642
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.75616,6.50749,25.0,2080.0,2014-05-05,5.0,2014,2473682.0,DOVA Emmanuelle,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.89306,6.45266,25.0,1960.0,2014-04-22,4.0,2014,2473682.0,MAILLET Thierry,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion]; Massif Du Pelvoux,"Parc national, aire d'adhésion; Site classé selon la loi de 1930",pn; sc,V,10kmL93E097N642
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2080.0,2014-05-05,5.0,2014,2473682.0,FRANCOU Michel,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.71119,6.50469,25.0,2520.0,2014-02-20,2.0,2014,5227679.0,LEFRANçOIS Olivier;BOUCHE Michel;GARIN Catherine,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.85746,6.13374,25.0,2220.0,2014-05-13,5.0,2014,5227679.0,JORDANA Régis,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E094N642
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.98496,6.39483,25.0,2380.0,2014-06-03,6.0,2014,5227679.0,IMBERDIS Ludovic,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N643
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",45.07492,6.40029,25.0,2780.0,2014-06-22,6.0,2014,5227679.0,ALBERT Christophe,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,False,,,,,10kmL93E096N644
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",45.02994,6.39756,25.0,1980.0,2014-04-23,4.0,2014,2473682.0,VANNARD Eric,19,19.0,Landes ligneuses / broussailles,Woody moorlands,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N644
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.98496,6.39483,25.0,2500.0,2014-06-03,6.0,2014,5227679.0,COURSIER Cyril,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N643
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62707,6.31018,25.0,2140.0,2014-06-11,6.0,2014,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N639
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81598,6.00484,25.0,1820.0,2014-04-29,4.0,2014,2473682.0,JORDANA Régis,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E093N641
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.70917,6.56775,25.0,2480.0,2014-02-25,2.0,2014,5227679.0,BOUCHE Michel;COULON Mireille,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E098N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,1820.0,2014-04-15,4.0,2014,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72771,5.93694,25.0,1600.0,2014-05-25,5.0,2014,2473682.0,IMBERDIS Ludovic,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,False,,,,,10kmL93E093N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81598,6.00484,25.0,1820.0,2014-04-29,4.0,2014,2473682.0,JORDANA Régis,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E093N641
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.85382,6.26021,25.0,1580.0,2014-04-15,4.0,2014,2474055.0,JORDANA Régis,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Perdrix bartavelle,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N642
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72771,5.93694,25.0,1560.0,2014-05-25,5.0,2014,2473682.0,IMBERDIS Ludovic,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,False,,,,,10kmL93E093N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81068,6.19442,25.0,1700.0,2014-04-01,4.0,2014,2473682.0,WARLUZELLE Olivier,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",45.02994,6.39756,25.0,1980.0,2014-03-27,3.0,2014,2473682.0,PAULET Nils,19,19.0,Landes ligneuses / broussailles,Woody moorlands,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N644
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.70917,6.56775,25.0,2420.0,2014-03-11,3.0,2014,5227679.0,BOUCHE Michel,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E098N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.98301,6.45821,25.0,2760.0,2014-04-10,4.0,2014,5227679.0,COURSIER Cyril,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N643
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.62516,6.37316,25.0,2520.0,2014-05-21,5.0,2014,5227679.0,BOUVIER Martial,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N639
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.98496,6.39483,25.0,2440.0,2014-06-03,6.0,2014,5227679.0,DOVA Emmanuelle,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N643
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.62516,6.37316,25.0,2460.0,2014-05-21,5.0,2014,5227679.0,COMBRISSON Damien,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N639
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.72072,6.18931,25.0,2260.0,2014-04-09,4.0,2014,5227679.0,IMBERDIS Ludovic;BULLE Tommy,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81068,6.19442,25.0,1760.0,2014-04-10,4.0,2014,2473682.0,JORDANA Régis,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2100.0,2013-12-30,12.0,2013,2473682.0,PAPET Rodolphe,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.72072,6.18931,25.0,2160.0,2014-04-09,4.0,2014,5227679.0,IMBERDIS Ludovic;BULLE Tommy,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",45.07872,6.27333,25.0,2020.0,2014-04-27,4.0,2014,2473682.0,VANNARD Eric,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N644
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.70917,6.56775,25.0,2120.0,2014-02-25,2.0,2014,2473682.0,COULON Mireille;BOUCHE Michel,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E098N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81598,6.00484,25.0,1740.0,2014-03-31,3.0,2014,2473682.0,JORDANA Régis,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E093N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.98301,6.45821,25.0,1860.0,2014-04-01,4.0,2014,2473682.0,PAULET Nils,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N643
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,2000.0,2014-04-13,4.0,2014,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N639
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2120.0,2014-05-15,5.0,2014,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80311,6.44713,25.0,2100.0,2014-05-29,5.0,2014,2473682.0,ALBERT Christophe,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.76387,6.255,25.0,1800.0,2014-03-09,3.0,2014,2473682.0,FRANCOU Michel,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.93803,6.45543,25.0,2120.0,2014-04-02,4.0,2014,2473682.0,VANNARD Eric,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N643
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2100.0,2014-03-16,3.0,2014,2473682.0,PAPET Rodolphe,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2080.0,2014-03-16,3.0,2014,2473682.0,PAPET Rodolphe,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.98301,6.45821,25.0,2860.0,2014-04-10,4.0,2014,5227679.0,COURSIER Cyril,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N643
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,1980.0,2014-05-02,5.0,2014,2473682.0,PAPET Rodolphe,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.98301,6.45821,25.0,2000.0,2014-04-26,4.0,2014,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N643
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.67014,6.37585,25.0,2360.0,2014-05-21,5.0,2014,5227679.0,PAPET Rodolphe,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2240.0,2014-01-08,1.0,2014,2473682.0,PAPET Rodolphe,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.85194,6.32345,25.0,2300.0,2014-06-18,6.0,2014,2474055.0,BULLE Tommy,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Perdrix bartavelle,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N642
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81068,6.19442,25.0,1640.0,2014-04-10,4.0,2014,2473682.0,JORDANA Régis,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N641
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.62516,6.37316,25.0,2360.0,2014-05-28,5.0,2014,5227679.0,LEFRANçOIS Olivier,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N639
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2060.0,2014-02-20,2.0,2014,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.89107,6.51593,25.0,2800.0,2014-04-09,4.0,2014,5227679.0,ALBERT Christophe,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,True,Ecrins [Aire D'Adhésion]; Massif Du Pelvoux,"Parc national, aire d'adhésion; Site classé selon la loi de 1930",pn; sc,V,10kmL93E097N642
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2080.0,2014-05-05,5.0,2014,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",45.02994,6.39756,25.0,2020.0,2014-04-10,4.0,2014,2473682.0,PAULET Nils,19,19.0,Landes ligneuses / broussailles,Woody moorlands,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N644
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.85746,6.13374,25.0,1940.0,2014-05-13,5.0,2014,2473682.0,JORDANA Régis,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E094N642
